"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (druhého senátu) ze dne 13. června 2019.#IO v. Inspecteur van de rijksbelastingdienst.#Žádost o rozhodnutí o předběžné otázce podaná Gerechtshof 's-Hertogenbosch.#Řízení o předběžné otázce – Daň z přidané hodnoty (DPH) – Směrnice 2006/112/ES – Články 9 a 10 – Osoba povinná k dani – Ekonomická činnost vykonávaná ,samostatně‘ – Pojem – Činnost člena dozorčí rady nadace.#Věc C-420/18.","","62018CJ0420","2019-06-13",
"Rozsudek Soudního dvora (osmého senátu) ze dne 13. června 2019.#Cátia Correia Moreira v. Município de Portimão.#Žádost o rozhodnutí o předběžné otázce podaná Tribunal Judicial da Comarca de Faro.#Řízení o předběžné otázce – Směrnice 2001/23/ES – Převody podniků – Zachování práv zaměstnanců – Pojem ‚zaměstnanec‘ – Podstatná změna pracovních podmínek v neprospěch zaměstnance.#Věc C-317/18.","","62018CJ0317","2019-06-13",
"Rozsudek Soudního dvora (pátého senátu) ze dne 12. června 2019.#Prezes Urzędu Ochrony Konkurencji i Konsumentów v. Orange Polska S.A.#Žádost o rozhodnutí o předběžné otázce podaná Sąd Najwyższy.#Řízení o předběžné otázce – Ochrana spotřebitele – Směrnice 2005/29/ES – Nekalé obchodní praktiky vůči spotřebitelům – Pojem ‚agresivní obchodní praktika‘ – Povinnost spotřebitele učinit konečné rozhodnutí o obchodní transakci v přítomnosti kurýra, který mu doručuje všeobecné obchodní podmínky smlouvy.#Věc C-628/17.","","62017CJ0628","2019-06-12",
"Rozsudek Soudního dvora (šestého senátu) ze dne 12. června 2019.#Oro Efectivo SL v. Diputación Foral de Bizkaia.#Žádost o rozhodnutí o předběžné otázce podaná Tribunal Supremo.#Řízení o předběžné otázce – Daň z přidané hodnoty (DPH) – Směrnice 2006/112/ES – Článek 401 – Zásada daňové neutrality – Nabytí předmětů s vysokým obsahem zlata či jiných drahých kovů podnikem od jednotlivců za účelem dalšího prodeje – Daň z převodu majetku.#Věc C-185/18.","","62018CJ0185","2019-06-12",
"Rozsudek Soudního dvora (prvního senátu) ze dne 12. června 2019.#Compagnie d'entreprises CFE SA v. Région de Bruxelles-Capitale.#Žádost o rozhodnutí o předběžné otázce podaná Conseil d'État.#Řízení o předběžné otázce – Životní prostředí – Směrnice 2001/42/ES – Posuzování vlivů některých plánů a programů na životní prostředí – Vyhláška – Vyhlášení zvláštní oblasti ochrany podle směrnice 92/43/EHS – Stanovení cílů ochrany, jakož i určitých preventivních opatření – Pojem ‚plány a programy‘ – Povinnost provést posouzení vlivů na životní prostředí.#Věc C-43/18.","","62018CJ0043","2019-06-12",
"Rozsudek Soudního dvora (prvního senátu) ze dne 12. června 2019.#Terre wallonne ASBL v. Région wallonne.#Žádost o rozhodnutí o předběžné otázce podaná Conseil d'État.#Řízení o předběžné otázce – Životní prostředí – Směrnice 2001/42/ES – Posuzování vlivů některých plánů a programů na životní prostředí – Vyhláška – Stanovení cílů ochrany pro síť Natura 2000 podle směrnice 92/43/EHS – Pojem ‚plány a programy‘ – Povinnost provést posouzení vlivů na životní prostředí.#Věc C-321/18.","","62018CJ0321","2019-06-12",
"Rozsudek Soudního dvora (pátého senátu) ze dne 12. června 2019.#Patent-och registreringsverket v. Mats Hansson.#Žádost o rozhodnutí o předběžné otázce podaná Svea hovrätt.#Řízení o předběžné otázce – Ochranné známky – Směrnice 2008/95/ES – Článek 4 odst. 1 písm. b) – Nebezpečí záměny – Celkový dojem – Starší ochranná známka zapsaná s prohlášením o vzdání se práva (disclaimer) – Účinky takového vzdání se práva na rozsah ochrany starší ochranné známky.#Věc C-705/17.","","62017CJ0705","2019-06-12",
"Rozsudek Soudního dvora (prvního senátu) ze dne 6. června 2019.#Michel Schyns v. Belfius Banque SA.#Žádost o rozhodnutí o předběžné otázce podaná Justice de Paix du canton de Visé.#Řízení o předběžné otázce – Ochrana spotřebitelů – Směrnice 2008/48/ES – Předsmluvní povinnosti – Článek 5 odst. 6 – Povinnost věřitele usilovat o co nejvhodnější úvěr – Článek 8 odst. 1 – Povinnost věřitele neuzavřít smlouvu o zápůjčce v případě pochybností o úvěruschopnosti spotřebitele – Povinnost věřitele posoudit vhodnost úvěru.#Věc C-58/18.","","62018CJ0058","2019-06-06",
"Rozsudek Soudního dvora (pátého senátu) ze dne 6. června 2019.#P. M. a další v. Ministerraad.#Žádost o rozhodnutí o předběžné otázce podaná Grondwettelijk Hof.#Řízení o předběžné otázce – Postupy při zadávání veřejných zakázek na stavební práce, dodávky a služby – Směrnice 2014/24/EU – Článek 10 písm. c) a písm. d) body i), ii) a v) – Platnost – Působnost – Vyloučení rozhodčích a smírčích služeb a některých právních služeb – Zásady rovného zacházení a subsidiarity – Články 49 a 56 SFEU.#Věc C-264/18.","","62018CJ0264","2019-06-06",
"Rozsudek Soudního dvora (šestého senátu) ze dne 6. června 2019.#Ágnes Weil v. Géza Gulácsi.#Žádost o rozhodnutí o předběžné otázce podaná Szekszárdi Járásbíróság.#Řízení o předběžné otázce – Soudní spolupráce v občanských věcech – Nařízení (EU) č. 1215/2012 – Článek 66 – Působnost ratione temporis – Nařízení (ES) č. 44/2001 – Působnost ratione materiae – Občanské a obchodní věci – Článek 1 odst. 1 a 2 písm. a) – Vyloučené věci – Majetková práva plynoucí z manželských vztahů – Článek 54 – Žádost o vydání osvědčení dokládajícího vykonatelnost rozhodnutí vydaného soudem původu – Soudní rozhodnutí týkající se pohledávky vzniklé v důsledku zrušení majetkových vztahů založených faktickým partnerstvím.#Věc C-361/18.","","62018CJ0361","2019-06-06",
"Rozsudek Soudního dvora (šestého senátu) ze dne 6. června 2019.#Deichmann SE v. Úřad Evropské unie pro duševní vlastnictví (EUIPO).#Kasační opravný prostředek – Ochranná známka Evropské unie – Nařízení (ES) č. 207/2009 – Řízení o zrušení – Obrazová ochranná známka znázorňující kříž na boční straně sportovní boty – Zamítnutí návrhu na zrušení.#Věc C-223/18 P.","","62018CJ0223","2019-06-06",
"Rozsudek Soudního dvora (šestého senátu) ze dne 6. června 2019.#V v. Institut national d'assurances sociales pour travailleurs indépendants a Securex Integrity ASBL.#Žádost o rozhodnutí o předběžné otázce podaná Cour du travail de Liège.#Řízení o předběžné otázce – Koordinace systémů sociálního zabezpečení – Migrující pracovníci – Nařízení (ES) č. 883/2004 – Přechodná ustanovení – Článek 87 odst. 8 – Nařízení (EHS) č. 1408/71 – Článek 14c písm. b) – Pracovník zaměstnaný na území jednoho členského státu a samostatně výdělečně činný na území jiného členského státu – Odchylky od zásady použití právních předpisů jediného členského státu – Dvojí účast na pojištění – Podání žádosti, aby se na osobu vztahovaly právní předpisy podle nařízení č. 883/2004.#Věc C-33/18.","","62018CJ0033","2019-06-06",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 5. června 2019.#Skype Communications Sàrl v. Institut belge des services postaux et des télécommunications (IBPT).#Žádost o rozhodnutí o předběžné otázce podaná Cour d'appel de Bruxelles.#Řízení o předběžné otázce – Sítě a služby elektronických komunikací – Směrnice 2002/21/ES – Článek 2 písm. c) – Pojem ‚služba elektronických komunikací‘ – Přenos signálů – Služba volání přes internetový protokol (VoIP) na čísla pevných linek nebo mobilních telefonů – Služba SkypeOut.#Věc C-142/18.","","62018CJ0142","2019-06-05",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 5. června 2019.#GT v. HS.#Žádost o rozhodnutí o předběžné otázce podaná Budai Központi Kerületi Bíróság.#Řízení o předběžné otázce – Ochrana spotřebitelů – Nepřiměřené podmínky [zneužívající ujednání] ve spotřebitelských smlouvách – Směrnice 93/13/EHS – Článek 3 odst. 1 – Článek 4 odst. 2 – Článek 6 odst. 1 – Smlouva o úvěru v cizí měně – Sdělení směnného kurzu, jenž se použije na částku poskytnutou v národní měně, spotřebiteli po uzavření smlouvy.#Věc C-38/17.","","62017CJ0038","2019-06-05",
"Rozsudek Soudního dvora (velkého senátu) ze dne 27. května 2019.#Minister for Justice and Equality v. PF.#Žádost o rozhodnutí o předběžné otázce podaná Supreme Court.#[žádost o rozhodnutí o předběžné otázce podaná Supreme Court (Nejvyšší soud, Irsko)].#Věc C-509/18.","","62018CJ0509","2019-05-27",
"Rozsudek Soudního dvora (velkého senátu) ze dne 27. května 2019.#Minister for Justice and Equality v. OG a PI.#Žádosti o rozhodnutí o předběžné otázce podané Supreme Court a High Court (Irsko).#Řízení o předběžné otázce – Naléhavé řízení o předběžné otázce – Policejní a soudní spolupráce v trestních věcech – Evropský zatýkací rozkaz – Rámcové rozhodnutí 2002/584/SVV – Článek 6 odst. 1 – Pojem ‚vystavující justiční orgán‘ – Evropský zatýkací rozkaz vydaný státním zastupitelstvím členského státu – Postavení – Podřízenost vůči orgánu výkonné moci – Pravomoc ministra spravedlnosti udělovat individuální pokyny – Neexistence záruky nezávislosti.#Spojené věci C-508/18 a C-82/19 PPU.","","62018CJ0508","2019-05-27",
"Rozsudek Soudního dvora (pátého senátu) ze dne 23. května 2019.#Mohammed Bilali v. Bundesamt für Fremdenwesen und Asyl.#Žádost o rozhodnutí o předběžné otázce podaná Verwaltungsgerichtshof.#Řízení o předběžné otázce – Prostor svobody, bezpečnosti a práva – Azylová politika – Doplňková ochrana – Směrnice 2011/95/EU – Článek 19 – Odnětí statusu doplňkové ochrany – Pochybení správního orgánu týkající se skutkových okolností.#Věc C-720/17.","","62017CJ0720","2019-05-23",
"Rozsudek Soudního dvora (pátého senátu) ze dne 23. května 2019.#ReFood GmbH & Co. KG v. Landwirtschaftskammer Niedersachsen.#Žádost o rozhodnutí o předběžné otázce podaná Verwaltungsgericht Oldenburg.#Řízení o předběžné otázce – Životní prostředí – Přeprava odpadů v rámci Evropské unie – Nařízení (ES) č. 1013/2006 – Článek 1 odst. 3 písm. d) – Působnost – Nařízení (ES) č. 1069/2009 – Přeprava vedlejších produktů živočišného původu.#Věc C-634/17.","","62017CJ0634","2019-05-23",
"Rozsudek Soudního dvora (prvního senátu) ze dne 23. května 2019.#WB v. Notariusz Przemysława Bac.#Žádost o rozhodnutí o předběžné otázce podaná Sądem Okręgowym w Gorzowie Wielkopolskim.#Řízení o předběžné otázce – Soudní spolupráce v občanských věcech – Nařízení (EU) č. 650/2012 – Článek 3 odst. 1 písm. g) a i) – Pojem ‚rozhodnutí‘ v dědických věcech – Pojem ‚veřejná listina‘ v dědických věcech – Právní kvalifikace vnitrostátního dědického osvědčení – Článek 3 odst. 2 – Pojem ‚soud‘ – Neoznámení Evropské komisi ze strany členského státu notářů jakožto nesoudních orgánů vykonávajících soudní funkce stejně jako soudy.#Věc C-658/17.","","62017CJ0658","2019-05-23",
"Rozsudek Soudního dvora (prvního senátu) ze dne 23. května 2019.#Christian Fülla v. Toolport GmbH.#Žádost o rozhodnutí o předběžné otázce podaná Amtsgericht Norderstedt.#Řízení o předběžné otázce – Ochrana spotřebitele – Směrnice 1999/44/ES – Rozpor dodaného zboží se smlouvou – Článek 3 – Nárok spotřebitele na bezplatné uvedení spotřebního zboží do stavu odpovídajícího smlouvě v přiměřené lhůtě či bez značných obtíží pro spotřebitele – Určení místa, kde je spotřebitel povinen poskytnout prodávajícímu spotřební zboží zakoupené na dálku za účelem jeho uvedení do stavu odpovídajícího smlouvě – Pojem ‚bezplatné‘ uvedení spotřebního zboží do stavu odpovídajícího smlouvě – Nárok spotřebitele na odstoupení od smlouvy.#Věc C-52/18.","","62018CJ0052","2019-05-23",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 22. května 2019.#Krohn & Schröder GmbH v. Hauptzollamt Hamburg-Hafen.#Žádost o rozhodnutí o předběžné otázce podaná Finanzgericht Hamburg.#Řízení o předběžné otázce – Celní unie – Nařízení (EHS) č. 2913/92 – Článek 212a – Dovozní postupy – Celní dluh – Osvobození – Dumping – Dotace – Dovoz krystalických křemíkových fotovoltaických modulů a jejich klíčových komponentů (článků) pocházejících nebo odesílaných z Čínské lidové republiky – Prováděcí nařízení (EU) č. 1238/2013 a prováděcí nařízení (EU) č. 1239/2013 zavádějící antidumpingové clo a vyrovnávací clo – Osvobození.#Věc C-226/18.","","62018CJ0226","2019-05-22",
"Rozsudek Soudního dvora (velkého senátu) ze dne 21. května 2019.#Evropská komise v. Maďarsko.#Nesplnění povinnosti státem – Článek 63 SFEU – Volný pohyb kapitálu – Článek 17 Listiny základních práv Evropské unie – Právo na vlastnictví – Vnitrostátní právní úprava, kterou se ex lege a bez náhrady ruší požívací práva k zemědělské a lesní půdě, jež dříve nabyly právnické osoby nebo fyzické osoby, které nemohou prokázat blízký příbuzenský vztah k vlastníkovi.#Věc C-235/17.","","62017CJ0235","2019-05-21",
